,Code,Close_ratio
1562,43650,25.64538859
1563,37760,-38.03050004
1564,67570,33.36013631
1565,46120,44.88905818
1566,290660,-56.69847515
1567,105,-60.95442553
1568,220100,43.66017013
1569,157,-3.96269773
1570,221840,2.715673098
1571,37370,-8.179540898
1572,92780,-41.13933141
1573,24880,-27.43110004
1574,31860,-54.99305735
1575,39020,12.1298714
1576,222980,-8.462748781
1577,306040,61.68166634
1578,90710,6.431607651
1579,3680,-112.0308628
1580,89150,28.3924678
1581,174880,-73.23620242
1582,187220,-41.08585928
1583,4590,9.93421164
1584,92460,-6.513844641
1585,258830,-65.99955482
1586,75180,9.933247122
1587,33250,-103.7484072
1588,78350,2.711544172
1589,14710,-1.910921888
1590,65370,-19.33103698
1591,119830,28.69088444
1592,9770,-25.64813049
1593,106520,-27.08758944
1594,41020,-42.26056395
1595,11090,45.27882789
1596,31310,-42.86341339
1597,3010,-21.34912146
1598,91340,-62.50921502
1599,6570,-63.72779849
1600,224060,-14.62203603
1601,71970,52.83839922
1602,246250,-51.29380617
1603,217500,33.14848937
1604,4140,57.40928922
1605,9070,54.66458567
1606,203400,57.20231577
1607,69410,8.714234665
1608,131100,-84.10623258
1609,220180,-29.0048358
1610,83650,26.64710187
1611,290120,-18.87395214
1612,2920,-7.150942335
1613,10100,2.792169312
1614,104620,17.51249701
1615,221610,-46.76558179
1616,4090,46.23663555
1617,37030,-15.87053763
1618,225220,31.45523163
1619,45510,-1.376340652
1620,73070,
1621,41440,16.76929625
1622,218150,-17.450117
1623,18700,-24.60663794
1624,2630,39.84029855
1625,219550,-98.86295552
1626,66900,-14.53391668
1627,52220,-10.06549397
1628,219130,-16.76588042
1629,40,8.311541625
1630,208860,
1631,32980,-11.60854428
1632,88390,50.83274613
1633,155660,7.304973838
1634,64850,8.520685777
1635,66670,-12.87261597
1636,286750,-39.08832681
1637,313760,-60.84906797
1638,1560,-23.3448769
1639,33626L,-58.71733333
1640,32940,-1.611213595
1641,900300,-75.77781422
1642,73010,-27.62358674
1643,49080,43.46224556
1644,46390,23.70953675
1645,89790,-30.7910616
1646,108860,-4.375901886
1647,52900,-13.52978607
1648,277070,-15.37822377
1649,150840,-12.62178566
1650,62860,-9.309458219
1651,36170,24.7082053
1652,272110,20.18237325
1653,8870,-23.34246417
1654,17510,-27.32920398
1655,293580,18.66643332
1656,92200,57.65860891
1657,196450,-7.191837115
1658,68050,41.70120954
1659,189690,-32.73178625
1660,1000,-31.99060501
1661,205500,51.26192998
1662,900270,-98.05752707
1663,234300,27.22623978
1664,59210,-32.06189552
1665,53450,
1666,126870,
1667,318000,-42.06438006
1668,36640,2.454972222
1669,97800,0.576575753
1670,90410,7.142832096
1671,100660,-18.69386571
1672,219750,-40.84214852
1673,51780,-28.45338026
1674,44060,20.33508941
1675,101730,-5.63083558
1676,36480,-17.96028971
1677,196300,-41.29715831
1678,250000,23.49010598
1679,36710,23.6361501
1680,96040,76.95061008
1681,33170,37.25460317
1682,124560,46.72648579
1683,1080,-4.962593403
1684,33637L,-102.7757925
1685,8260,36.99402828
1686,143540,24.1571276
1687,101000,-8.174487619
1688,147760,6.668781766
1689,99440,-68.33273031
1690,37350,2.177298408
1691,27040,-41.08207407
1692,24800,19.95628892
1693,52300,11.81721408
1694,71850,-14.93797377
1695,53260,25.62084822
1696,46070,-71.52101471
1697,182690,
1698,6805,-7.954157148
1699,39290,24.84302262
1700,41590,-21.73883933
1701,66410,-2.699148915
1702,115500,10.36060144
1703,38950,-15.85206813
1704,258610,7.920860632
1705,65570,-12.91685318
1706,93520,17.06793709
1707,39010,-11.77771292
1708,115310,-32.16839183
1709,69460,36.34842345
1710,307180,-24.42778915
1711,440,25.92349333
1712,69730,3.311006511
1713,171090,60.66683747
1714,14940,60.22121972
1715,37230,36.41412297
1716,23440,20.08638851
1717,11560,-17.04016736
1718,42110,14.66810036
1719,39610,-11.71851133
1720,900260,-84.54383323
1721,97870,-0.615452381
1722,13700,20.14222222
1723,80010,-26.56884636
1724,246690,43.21201909
1725,14440,13.27715914
1726,14190,40.95598281
1727,16670,
1728,100030,-39.45156349
1729,4410,36.75765561
1730,49630,-24.57347799
1731,49830,23.53634457
1732,78935,-37.4206142
1733,17480,22.81711207
1734,96350,22.06191901
1735,224110,52.36314688
1736,115570,-109.7317655
1737,76610,-125.2066943
1738,25820,36.29464832
1739,36090,25.14305678
1740,217950,31.97080998
1741,8775,-35.95464187
1742,8420,14.652
1743,27970,27.90910702
1744,23460,29.65851328
1745,36620,33.48712414
1746,10280,-84.95515808
1747,36010,15.40281536
1748,9180,25.99489418
1749,1275,-32.36091742
1750,39420,16.34052957
1751,241520,42.02971858
1752,14130,-10.99839651
1753,226440,10.93564023
1754,38530,15.97451262
1755,19685,-14.73804481
1756,37440,20.78163833
1757,19590,-16.75297307
1758,1380,46.04846561
1759,7120,1.721468909
1760,317870,-11.05348593
1761,13360,40.71283607
1762,99410,-111.285055
1763,23150,-5.504855395
1764,43290,
1765,246960,-16.60154971
1766,24740,10.23494161
1767,264850,10.71062422
1768,86060,-45.80136881
1769,12340,27.82646637
1770,94840,21.29449108
1771,50860,-48.50744639
1772,311390,-8.953990032
1773,6660,53.24956967
1774,32750,-16.72862081
1775,6370,45.13474897
1776,53110,
1777,204020,-1.828737981
1778,48470,-14.54892068
1779,317830,-39.66943057
1780,46110,-2.68787644
1781,21040,-27.67777935
1782,32580,-59.38249056
1783,92600,10.40607836
1784,36000,-9.679606648
1785,36690,43.77222463
1786,213090,-11.04702315
1787,80470,-20.24040404
1788,10240,46.49073426
1789,5010,20.37658419
1790,67920,-2.147086099
1791,228180,
1792,10470,32.4059125
1793,41650,17.79868887
1794,129260,37.52188756
1795,17370,15.79560894
1796,13000,
1797,5670,2.905873737
1798,208710,54.34471654
1799,79650,-32.4017907
1800,78940,-26.16945256
1801,78650,33.52922477
1802,39980,-18.03764761
1803,136510,69.30800135
1804,23810,54.06183147
1805,39310,3.491364178
1806,246720,-29.88036277
1807,208140,39.24466552
1808,208370,-39.49331198
1809,302920,-155.9561934
1810,79970,15.0264317
1811,230980,37.53605719
1812,120115,18.05355072
1813,25950,82.04583913
1814,48770,-25.75367763
1815,27580,29.59416532
1816,8370,-11.06821937
1817,317770,-35.78695517
1818,10400,-22.12070666
1819,73540,-46.36910351
1820,80520,12.80465138
1821,290270,-28.13732211
1822,5305,-33.86865561
1823,310200,30.00914596
1824,217620,-7.115181882
1825,221980,-13.96602084
1826,89850,29.45896296
1827,260870,75.46102437
1828,117730,31.77176669
1829,19180,-15.77345773
1830,63760,-25.01075138
1831,277410,4.199555929
1832,53290,77.91106612
1833,54930,-2.430359231
1834,82850,65.86052767
1835,176750,14.53051094
1836,6880,-28.39128003
1837,128660,19.52421666
1838,9810,-8.943635572
1839,234920,-13.87338836
1840,3465,-61.27182988
1841,147830,13.24743292
1842,8110,2.013808847
1843,54540,-0.491007476
1844,46970,
1845,49120,3.552795148
1846,49550,52.42503984
1847,215480,18.2828316
1848,66910,8.121122055
1849,19540,-15.14786928
1850,6125,-42.02605389
1851,227610,-42.96592929
1852,159910,
1853,60260,-47.6952963
1854,322970,-170.600528
1855,7280,61.27487955
1856,70590,-55.19028148
1857,46310,2.127332126
1858,153490,14.38469437
1859,263860,-6.956702261
1860,7610,0.107972028
1861,109080,45.65675576
1862,10770,-1.820597464
1863,89530,-70.76343024
1864,2870,36.88969269
1865,101930,35.56881656
1866,60540,18.92679424
1867,131180,-26.7669003
1868,65770,30.13911516
1869,190650,6.636862745
1870,900280,12.11549142
1871,91970,-13.99433932
1872,123750,-7.575081481
1873,6920,-9.624584585
1874,2820,2.761539484
1875,258790,25.0171645
1876,92300,29.53489117
1877,64090,-101.9178922
1878,59120,34.48915315
1879,154030,4.91250883
1880,30720,-66.27006391
1881,35460,-59.79366371
1882,3780,3.482702703
1883,2710,35.40720861
1884,1810,16.64927216
1885,51390,-24.52377721
1886,203450,2.064385473
1887,204840,-3.381481456
1888,24900,47.29928338
1889,104040,18.81699617
1890,39240,33.81824053
1891,317850,-40.63205151
1892,30350,-82.19264846
1893,67010,11.6932654
1894,23350,45.07050395
1895,94970,-3.14962963
1896,20180,31.61192101
1897,54940,-5.981125356
1898,114630,7.262860792
1899,228340,44.43685439
1900,284420,-14.29129203
1901,123700,22.24053738
1902,75130,40.28649346
1903,105550,48.04387498
1904,52600,36.7759084
1905,336040,-25.96740979
1906,1020,21.10242714
1907,80530,-28.8208893
1908,40610,38.12189734
1909,2680,-41.42591582
1910,6110,51.79695802
1911,3310,30.31474677
1912,760,-19.78666667
1913,53050,-10.42638975
1914,131220,31.1202555
1915,7575,-309.5931183
1916,263810,5.967592944
1917,278380,
1918,50960,65.31732346
1919,155900,-66.80281321
1920,4100,-6.597528113
1921,31510,34.49760847
1922,11700,25.50623244
1923,50090,32.55522986
1924,3720,39.21574841
1925,75970,34.40171729
1926,96300,-117.2240089
1927,150900,17.97490582
1928,21650,31.6704585
1929,127710,57.95928907
1930,54300,-29.69309287
1931,208350,-13.33666354
1932,150440,-80.99345029
1933,10145,-97.49173752
1934,140520,9.010453978
1935,43710,-40.37089017
1936,24840,22.16840886
1937,85910,-3.201574897
1938,53270,35.69343039
1939,101400,-75.71201943
1940,38010,0.090099058
1941,56090,-45.5456431
1942,91440,-74.48532985
1943,25870,14.10066123
1944,26040,-25.00602981
1945,1210,-31.91899111
1946,42600,46.48610983
1947,123840,27.22018235
1948,33050,-9.460229885
1949,269620,56.06274915
1950,45890,
1951,126640,28.0123206
1952,96610,-34.62633991
1953,25530,12.85299899
1954,149300,-3.20776286
1955,18470,33.92370665
1956,17250,-76.35259259
1957,67730,24.45495516
1958,44990,34.81485652
1959,81580,-25.26220915
1960,12620,-1.283583584
1961,54040,30.14995268
1962,79950,0.897845
1963,212560,23.12002185
1964,232530,1.228904196
1965,237750,-22.33660479
1966,60480,-16.01234277
1967,8470,9.048925149
1968,96690,36.49704725
1969,72130,0.646426708
1970,11420,-2.744553945
1971,32540,13.46266832
1972,53160,55.76730055
1973,19570,52.98943511
1974,69640,43.60702406
1975,38620,74.33748443
1976,1745,-379.7388324
1977,263020,21.39713016
1978,101170,7.164682177
1979,2220,25.46874931
1980,141070,
1981,138070,36.73449593
1982,70300,-86.2987258
1983,65440,56.89523062
1984,187790,-28.97144723
1985,64480,-5.005171931
1986,184230,18.51222075
1987,84870,-11.39767819
1988,51630,-20.74774752
1989,200350,41.8525708
1990,5820,-1.866386176
1991,297570,44.2736761
1992,45300,-0.036780827
1993,54180,32.00380744
1994,232680,40.1216253
1995,54630,2.651100809
1996,145270,31.19507657
1997,65690,-13.01148052
1998,19990,57.36132522
1999,105330,45.21256435
2000,128540,10.4963186
2001,79000,-7.183686697
2002,154040,-4.551494114
2003,122690,-0.772910053
2004,130500,23.3735566
2005,127160,
2006,1620,53.58053879
2007,71090,21.41316829
2008,28080,26.31276648
2009,254120,-4.221525831
2010,24850,46.50250653
2011,9730,
2012,177350,1.34237037
2013,24070,34.62271182
2014,227420,-18.04114714
2015,7770,1.4929897
2016,38110,45.31373932
2017,119500,5.900152129
2018,258250,-0.198620366
2019,71950,-25.88131188
2020,88790,10.8062849
2021,18500,-11.71657449
2022,32960,7.33021631
2023,136660,-69.24950206
2024,93240,67.03247598
2025,65500,54.72249716
2026,950,15.24481157
2027,260970,49.00531342
2028,278990,
2029,76080,37.05398097
2030,2290,54.81513175
2031,191600,-147.8229658
2032,16920,65.93241712
2033,99520,
2034,275630,-32.46318053
2035,191410,-24.85467165
2036,32080,8.044719577
2037,98120,14.76668664
2038,23960,57.25617373
2039,211050,-6.424955878
2040,139050,15.83700497
2041,21880,46.57568211
2042,189860,12.64141279
2043,123330,3.659231824
2044,17000,34.26610767
2045,197140,10.6490298
2046,153460,-24.38201796
2047,58970,61.7222545
2048,101390,30.12686126
2049,49800,35.28738401
2050,29480,-6.941113489
2051,25880,18.91834823
2052,900070,18.81950903
2053,343090,33.9281725
2054,15020,81.54264595
2055,64510,
2056,49470,30.35804944
2057,93640,-11.23989378
2058,226400,31.94632096
2059,172580,-54.91364996
2060,85670,-15.62382075
2061,2690,29.42267642
2062,80580,85.60046566
2063,87600,17.05154736
2064,108675,-12.26056684
2065,32280,-1.135113004
2066,317530,73.8968072
2067,1515,-164.1704487
2068,72950,13.37628815
2069,59100,15.05857375
2070,82660,1.680216712
2071,9140,-0.614958783
2072,10640,-21.696099
2073,51980,59.51405811
2074,14910,10.43388467
2075,11230,-11.25046729
2076,56000,
2077,85810,31.88109421
2078,69140,20.15689706
2079,192390,0.895872111
2080,279600,32.50954987
2081,24910,53.13287147
2082,35200,47.6595718
2083,90150,0.49670912
2084,96640,34.54563964
2085,10420,12.79982506
2086,48830,-6.758904193
2087,18064K,-95.60505903
2088,224760,-88.67536692
2089,225590,-1.1287466
2090,19770,60.08409612
2091,79170,26.17466367
2092,187270,-16.39271111
2093,178600,-165.5246062
2094,9620,43.45391641
2095,134060,15.53240629
2096,215090,48.11913162
2097,45340,66.563117
2098,227100,16.50987863
2099,73190,15.11820269
2100,8355,-244.59702
2101,258540,-38.20736097
2102,12600,
2103,217190,41.54494131
2104,161570,-55.25731484
2105,1420,1.898476225
2106,110020,13.41335218
2107,3475,26.51975309
2108,37400,53.69815693
2109,337840,39.13699777
2110,900120,-20.30397622
2111,239890,75.86680335
2112,6200,35.8076563
2113,173130,24.96619939
2114,317860,-34.16813121
2115,60380,48.80313145
2116,1770,-22.97496841
2117,4920,23.05902342
2118,87,-71.36871498
2119,93380,17.37554458
2120,1465,-9.509271207
2121,58420,
2122,179530,43.20432532
2123,11300,
2124,212310,-216.9006878
2125,299480,-105.8226545
2126,39740,2.18695001
2127,86220,-84.38687927
2128,140910,35.33727107
2129,66430,24.77468498
2130,9415,-88.72397634
2131,135160,-79.8646166
2132,3415,
2133,98660,7.377840025
2134,76340,-34.08395532
2135,2420,
2136,3925,36.08080738
2137,8830,50.58673276
2138,44780,4.571107904
2139,222670,-90.7739388
2140,725,-83.43818783
2141,236340,-132.2093113
2142,216280,55.55697283
2143,196700,65.3484943
2144,115610,-64.03590359
2145,181340,78.13027679
2146,153360,-22.36710506
2147,23790,28.95917829
2148,149010,-132.4798772
2149,232830,-1.543052521
2150,238170,-34.85786492
2151,270660,82.98033646
2152,43260,62.84300894
2153,20400,18.18673087
2154,224810,-58.24914061
2155,204210,0.0176724
2156,175140,8.267190755
2157,58530,
2158,130740,41.32607215
2159,9835,40.41710413
2160,4365,-16.4050291
2161,5257,48.16877207
2162,214310,21.86012011
2163,885,-62.83095752
2164,67770,19.13021413
2165,24940,66.55096366
2166,3495,24.42031746
2167,84180,74.4673545
2168,206950,
2169,281310,-108.2434939
2170,134580,9.167791165
2171,101670,19.18831536
2172,215570,-29.5123079
2173,54410,33.60324889
2174,43360,-10.55336243
2175,1685,-12.33701449
2176,11080,54.28250725
2177,200580,30.75561761
2178,7530,51.40012885
2179,121850,37.31564369
2180,26910,42.73727582
2181,319400,94.1642297
2182,15260,15.53071691
2183,323350,31.66337037
2184,19490,53.34632508
2185,112190,1.200053548
2186,13720,
2187,207490,
2188,4835,43.79972324
2189,273060,72.96609084
2190,344860,-251.5735435
2191,244880,-151.2044708
2192,25890,7.251599451
2193,8500,-15.97571976
2194,96870,22.78529081
2195,323940,-67.97479722
2196,101680,
2197,107640,3.593916049
2198,224880,
2199,217880,47.37252818
2200,291230,42.96984707
2201,2355,1.525742092
2202,5030,30.98577839
2203,233990,-104.6949735
2204,32860,79.27558842
2205,113810,22.18149132
2206,199150,41.35923583
2207,103230,
2208,340360,-22.5604673
2209,7815,-1.776180175
2210,339950,88.46695102
2211,163430,57.37841819
2212,158300,
2213,267060,-116.563109
2214,342550,-65.97891068
2215,328380,-67.97479722
2216,35320K,31.23358025
2217,75,-0.537459328
2218,250030,1.431947691
2219,4255,-42.26763772
2220,317320,-21.62247765
2221,2025,8.296651852
2222,53060,6.137895016
2223,145995,-17.32919182
2224,12205,-87.2385551
2225,271850,-166.9685493
2226,336060,-63.66829939
2227,261200,90.08771067
2228,4105,-71.99222629
2229,340350,-67.20222222
2230,5725,-44.43461034
2231,336570,-63.31960653
2232,225,39.44002984
2233,285770,-160.3683205
2234,329020,-207.5148333
2235,317030,-69.69777778
2236,66830,-15.28357499
2237,2995,-79.72545639
2238,6345,-11.50910085
2239,332290,-64.56866359
2240,4565,-76.90832555
2241,307070,-75.91929384
2242,291210,
2243,162120,53.52901466
2244,11155,-102.8054815
2245,333050,-66.44050308
2246,340120,-67.59749934
2247,3535,77.00229514
2248,307160,-85.88516517
2249,320000,67.86015598
2250,341160,-69.34793354
2251,307870,
2252,340440,
2253,313750,-61.48916224
2254,299670,38.7539515
2255,281410,
2256,279060,17.00050551
2257,4415,-29.55867362
2258,84440,45.25721605
2259,332710,-67.65915493
2260,1065,-70.60162678
2261,1795,45.38630297
2262,995,-14.66547173
2263,333430,85.85801454
2264,351320,
2265,330990,-68.43131775
2266,287410,96.46976147
2267,337450,-49.50822332
2268,353190,-16.88824732
2269,344050,-56.41028168
2270,145,-66.32738061
2271,4985,-9.983337316
2272,222160,70.7058749
2273,354230,18.58388642
2274,4545,-21.6131793
2275,14825,-45.2039939
2276,140290,-93.65218806
2277,92590,60.32066667
2278,183410,-13.58302574
2279,331520,-64.84240007
2280,329560,-68.83044409
2281,307280,83.68079847
2282,148780,72.87162925
2283,311270,-73.77182294
2284,349720,-65.92986253
2285,5745,-13.91424224
2286,270210,
2287,279410,
2288,32685,-129.5604236
2289,14285,-43.36146133
2290,323280,-56.4983272
2291,321260,
2292,310870,
2293,00806K,23.08313846
2294,185190,27.17582672
2295,21045,-71.0247197
2296,3075,-21.10288795
2297,26490K,22.08094633
2298,225850,
2299,335870,-68.33656566
2300,5965,18.17239704
2301,08537M,-22.13278837
2302,323210,-68.05364706
2303,16385,-57.19819115
2304,288490,
2305,347140,-68.22574501
2306,90355,31.66017094
2307,14915,-63.58498408
2308,240340,
2309,266870,-23.18747277
2310,116100,-131.791348
2311,202960,6.888810669
2312,86460,0.961406334
2313,242350,-229.6180161
2314,84695,22.27889312
2315,9275,-107.4338924
2316,1067,-35.24117795
2317,1755,28.04217681
2318,217910,-41.08207407
2319,114920,
2320,134780,
2321,2785,-25.26632569
2322,189350,37.40571559
2323,00781K,-5.958210518
2324,2787,-49.94952082
2325,545,12.76008915
2326,210120,51.20765738
2327,266170,44.36098817
2328,208850,58.40095829
2329,140660,
2330,276240,-38.7790492
2331,227,29.20746676
2332,1525,10.98392945
2333,547,-27.6748265
2334,1527,16.23251852
2335,325,57.31951942
2336,179720,
2337,225860,
2338,1529,18.27241791
2339,208890,
2340,238500,87.4935449
2341,267810,
2342,224020,78.98856465
