종목코드,종목명,시가총액
31310,아이즈비전,"78,074,241,300"
185490,아이진,"487,362,519,800"
59100,아이컴포넌트,"59,748,767,000"
149010,아이케이세미콘,"16,567,200,000"
262840,아이퀘스트,"121,771,000,000"
175250,아이큐어,"370,354,107,000"
52460,아이크래프트,"114,964,456,320"
119830,아이텍,"157,630,548,900"
52770,아이톡시,"35,178,772,260"
124500,아이티센,"125,217,124,570"
84850,아이티엠반도체,"1,149,059,725,800"
223220,아이피몬스터,"14,925,135,940"
27360,아주IB투자,"795,399,000,750"
32080,아즈텍WB,"60,174,881,200"
13310,아진산업,"153,480,031,810"
59120,아진엑스텍,"114,058,573,200"
158430,아톤,"105,138,884,550"
149300,아퓨어스,"64,746,295,110"
67160,아프리카TV,"1,367,877,273,000"
1540,안국약품,"189,767,211,000"
53800,안랩,"718,994,789,000"
251280,안지오랩,"28,339,355,000"
65660,안트로젠,"633,147,984,000"
297570,알로이스,"111,601,426,160"
1780,알루코,"424,253,597,080"
260660,알리코제약,"107,123,900,000"
131370,알서포트,"505,504,617,670"
140670,알에스오토메이션,"110,603,151,000"
96610,알에프세미,"49,706,030,100"
61040,알에프텍,"270,833,345,960"
148250,알엔투테크놀로지,"118,553,662,050"
347860,알체라,"470,802,031,200"
196170,알테오젠,"3,530,411,595,000"
123750,알톤스포츠,"70,104,633,500"
85810,알티캐스트,"72,801,463,860"
117670,알파홀딩스,"87,575,152,720"
291650,압타머사이언스,"182,445,015,300"
293780,압타바이오,"646,852,083,900"
267810,앙츠,"2,305,030,000"
18250,애경산업,"726,273,212,500"
161000,애경유화,"374,868,000,000"
196300,애니젠,"71,371,543,000"
310200,애니플러스,"118,174,946,240"
179530,애드바이오텍,"76,930,440,000"
900100,애머릿지,"104,868,566,985"
205500,액션스퀘어,"211,623,142,400"
52790,액토즈소프트,"146,731,762,100"
290740,액트로,"90,383,798,780"
238090,앤디포스,"259,010,764,550"
92600,앤씨앤,"97,720,087,500"
129890,앱코,"233,053,523,400"
174900,앱클론,"359,798,524,950"
255440,야스,"239,614,300,000"
30960,양지사,"213,333,000,000"
102120,어보브반도체,"268,878,656,200"
238120,얼라인드,"65,999,132,640"
224810,엄지하우스,"23,730,000,000"
19990,에너토크,"142,438,884,800"
11090,에넥스,"203,971,579,400"
270660,에브리봇,"221,162,335,200"
38680,에스넷,"126,994,198,500"
217480,에스디생명공학,"101,204,022,990"
121890,에스디시스템,"7,101,198,800"
97780,에스맥,"397,856,706,365"
42110,에스씨디,"112,366,236,300"
298060,에스씨엠생명과학,"386,924,590,800"
65420,에스아이리소스,"43,500,682,854"
270210,에스알바이오텍,"5,784,813,360"
103230,에스앤더블류,"18,036,000,000"
260970,에스앤디,"110,677,509,000"
101490,에스앤에스텍,"699,317,172,200"
95910,에스에너지,"71,504,011,200"
275630,에스에스알,"42,043,969,420"
31330,에스에이엠티,"426,478,960,755"
60540,에스에이티,"94,079,901,600"
158300,에스에이티이엔지,"39,345,386,500"
56190,에스에프에이,"1,554,849,308,000"
80000,에스엔유,"151,707,085,400"
86460,에스엔피제네틱스,"10,067,652,000"
5850,에스엘,"1,720,856,988,900"
214310,에스엘바이오닉스,"46,522,027,125"
246250,에스엘에스바이오,"73,461,952,100"
41510,에스엠,"1,379,536,258,800"
299670,에스엠비나,"26,677,750,000"
7820,에스엠코어,"156,865,797,180"
109610,에스와이,"200,599,670,960"
12750,에스원,"3,112,132,678,200"
306040,에스제이그룹,"297,948,005,600"
80440,에스제이케이,"6,636,328,080"
217910,에스제이켐,"5,975,640,120"
224020,에스케이씨에스,"9,993,750,000"
96630,에스코넥,"142,261,197,850"
69510,에스텍,"133,647,500,000"
41910,에스텍파마,"149,918,113,800"
234300,에스트래픽,"141,409,626,400"
39440,에스티아이,"275,442,000,000"
98660,에스티오,"44,628,484,320"
52020,에스티큐브,"274,877,367,970"
237690,에스티팜,"2,100,665,600,000"
50760,에스폴리텍,"82,980,164,240"
288620,에스퓨얼셀,"229,945,870,200"
317830,에스피시스템스,"63,047,718,000"
58610,에스피지,"259,475,112,000"
43340,에쎈테크,"97,200,000,000"
23960,에쓰씨엔지니어링,"129,016,876,825"
298690,에어부산,"293,400,250,000"
187660,에이디엠코리아,"141,717,262,500"
54630,에이디칩스,"63,081,258,590"
200710,에이디테크놀로지,"310,585,085,600"
96690,에이루트,"103,208,465,800"
140910,에이리츠,"65,580,414,500"
78520,에이블씨엔씨,"275,741,281,800"
298380,에이비엘바이오,"1,031,999,722,500"
203400,에이비온,"258,219,420,000"
195990,에이비프로바이오,"341,998,634,240"
3800,에이스침대,"522,893,500,000"
322190,에이스캠퍼,"13,432,421,485"
88800,에이스테크,"817,631,338,700"
241840,에이스토리,"316,454,432,000"
138360,에이씨티,"155,061,688,320"
39230,에이아이비트,"19,975,625,532"
312610,에이에프더블류,"177,045,201,120"
15260,에이엔피,"36,122,706,895"
234070,에이원알폼,"62,857,361,600"
72990,에이치시티,"113,678,678,750"
44990,에이치엔에스하이텍,"101,399,364,000"
176440,에이치엔티,"164,619,542,400"
28300,에이치엘비,"3,542,793,778,000"
67630,에이치엘비생명과학,"941,809,060,000"
47920,에이치엘비제약,"330,895,750,800"
43220,에이치엘비파워,"204,554,021,365"
239610,에이치엘사이언스,"210,022,879,250"
353070,에이치엠씨제4호스팩,"9,094,100,000"
353060,에이치엠씨제5호스팩,"10,741,500,000"
44780,에이치케이,"42,748,367,970"
357230,에이치피오,"360,880,696,000"
71670,에이테크솔루션,"162,500,000,000"
45660,에이텍,"304,381,000,000"
224110,에이텍티앤,"195,711,000,000"
230980,에이트원,"133,675,255,560"
21080,에이티넘인베스트,"210,480,000,000"
89530,에이티세미콘,"45,066,595,960"
200470,에이팩트,"127,088,643,200"
207490,에이펙스인텍,"37,080,000,000"
262260,에이프로,"278,321,321,700"
109960,에이프로젠 H&G,"171,726,103,537"
7460,에이프로젠 MED,"434,707,665,750"
3060,에이프로젠제약,"492,241,072,245"
244920,에이플러스에셋,"222,459,699,120"
89970,에이피티씨,"600,897,172,500"
230240,에치에프알,"316,897,692,000"
64510,에코마이스터,"22,321,778,050"
230360,에코마케팅,"803,595,861,950"
38870,에코바이오,"104,150,616,180"
128540,에코캡,"67,698,420,000"
86520,에코프로,"846,237,761,750"
247540,에코프로비엠,"4,649,118,738,600"
383310,에코프로에이치엔,"604,162,190,700"
38110,에코플라스틱,"106,784,579,200"
73540,에프알텍,"56,658,000,000"
64850,에프앤가이드,"117,055,200,000"
64090,에프앤리퍼블릭,"37,034,308,330"
36810,에프에스티,"586,345,463,550"
173940,에프엔씨엔터,"93,371,720,000"
83500,에프엔에스테크,"97,274,375,200"
54940,엑사이엔씨,"69,000,979,840"
950130,엑세스바이오,"1,058,597,612,050"
205100,엑셈,"154,503,164,880"
70300,엑스큐어,"33,957,601,140"
92870,엑시콘,"139,332,489,100"
317870,엔바이오니아,"80,950,730,250"
67570,엔브이에이치코리아,"173,457,324,040"
236810,엔비티,"253,782,618,700"
140610,엔솔바이오사이언스,"145,506,720,600"
333620,엔시스,"209,015,611,200"
101400,엔시트론,"38,916,570,345"
36570,엔씨소프트,"18,002,298,040,000"
217820,엔에스,"126,069,945,150"
138250,엔에스쇼핑,"471,744,000,000"
31860,엔에스엔,"73,847,051,520"
238170,엔에스엠,"28,253,570,240"
224760,엔에스컴퍼니,"25,371,668,000"
310840,엔에이치스팩13호,"7,695,000,000"
353190,엔에이치스팩16호,"13,037,750,000"
359090,엔에이치스팩17호,"15,106,550,000"
365590,엔에이치스팩18호,"9,982,000,000"
380440,엔에이치스팩19호,"111,299,300,000"
265740,엔에프씨,"146,481,520,000"
354200,엔젠바이오,"288,102,449,600"
93510,엔지브이아이,"3,605,980,000"
208860,엔지스테크널러지,"25,233,717,915"
183490,엔지켐생명과학,"813,139,272,000"
85310,엔케이,"113,976,276,600"
182400,엔케이맥스,"509,813,286,500"
9810,엔케이물산,"74,275,661,350"
69410,엔텔스,"120,888,923,200"
227950,엔투텍,"157,074,908,700"
198080,엔피디,"92,385,943,650"
48830,엔피케이,"45,311,893,660"
96870,엘디티,"36,530,848,000"
276240,엘리비젼,"4,852,288,800"
900140,엘브이엠씨홀딩스,"372,957,363,750"
376190,엘비루셈,"344,400,000,000"
61970,엘비세미콘,"591,091,992,000"
138690,엘아이에스,"104,073,307,930"
290650,엘앤씨바이오,"758,809,603,950"
66970,엘앤에프,"2,574,819,449,300"
156100,엘앤케이바이오,"279,238,691,550"
311060,엘에이티,"10,205,267,450"
73110,엘엠에스,"102,301,182,500"
83310,엘오티베큠,"293,865,544,500"
297890,엘이티,"183,296,637,000"
37950,엘컴텍,"130,893,654,450"
170920,엘티씨,"105,053,655,300"
58630,엠게임,"180,976,301,020"
58970,엠로,"139,756,604,000"
19590,엠벤처투자,"77,125,990,850"
169330,엠브레인,"79,819,285,100"
97520,엠씨넥스,"846,729,046,800"
179290,엠아이텍,"163,399,695,520"
225860,엠앤씨생명과학,"1,277,785,350"
9780,엠에스씨,"109,824,000,000"
123040,엠에스오토텍,"256,981,309,600"
323230,엠에프엠코리아,"68,808,517,500"
32790,엠젠플러스,"102,014,955,875"
33160,엠케이전자,"354,374,946,250"
347890,엠투아이,"192,339,435,800"
33310,엠투엔,"465,986,199,000"
259630,엠플러스,"168,756,052,800"
115960,연우,"350,863,400,000"
90740,연이비앤티,"90,083,846,220"
60850,영림원소프트랩,"100,011,300,000"
14440,영보화학,"109,200,000,000"
7530,영신금속,"65,193,136,800"
143540,영우디에스피,"130,561,769,480"
111770,영원무역,"1,967,429,179,200"
9970,영원무역홀딩스,"658,599,093,600"
3520,영진약품,"1,071,751,403,660"
670,영풍,"1,191,799,880,000"
36560,영풍정밀,"181,125,000,000"
6740,영풍제지,"167,610,000,000"
12280,영화금속,"125,744,059,275"
265560,영화테크,"146,455,466,000"
12160,영흥,"123,314,883,475"
36000,예림당,"79,813,769,805"
250930,예선테크,"95,206,269,400"
53280,예스24,"332,500,000,000"
15360,예스코홀딩스,"229,500,000,000"
122640,예스티,"215,841,459,900"
900300,오가닉티코스메틱,"59,966,696,860"
45060,오공,"89,114,783,240"
80520,오디텍,"95,030,066,810"
7310,오뚜기,"1,997,557,664,000"
39830,오로라,"120,006,223,500"
322310,오로스테크놀로지,"316,058,950,900"
46120,오르비텍,"209,734,812,000"
14940,오리엔탈정공,"242,451,876,520"
2630,오리엔트바이오,"180,839,082,625"
65500,오리엔트정공,"126,005,654,150"
271560,오리온,"4,685,031,642,000"
1800,오리온홀딩스,"1,068,104,445,100"
10470,오리콤,"127,334,287,500"
53980,오상자이엘,"137,191,127,860"
52420,오성첨단소재,"251,482,213,905"
241790,오션브릿지,"178,547,016,900"
329020,오션스톤,"6,400,000,000"
39200,오스코텍,"1,168,175,243,950"
226400,오스테오닉,"75,730,338,810"
31510,오스템,"107,100,000,000"
48260,오스템임플란트,"1,624,286,022,900"
138080,오이솔루션,"475,959,456,000"
80580,오킨스전자,"357,121,819,600"
67170,오텍,"200,860,445,250"
173130,오파스넷,"59,895,171,500"
49480,오픈베이스,"173,451,554,160"
309930,오하임아이엔티,"76,621,041,080"
244460,올리패스,"309,061,878,400"
226950,올릭스,"605,679,672,000"
57540,옴니시스템,"110,549,464,900"
82210,옵트론텍,"198,953,151,510"
109080,옵티시스,"141,745,400,000"
153710,옵티팜,"191,851,372,700"
321820,와이더플래닛,"165,884,442,100"
122990,와이솔,"363,611,538,900"
232140,와이아이케이,"520,987,972,500"
65530,와이어블,"236,548,500,000"
67900,와이엔텍,"291,194,544,000"
155650,와이엠씨,"167,584,863,620"
251370,와이엠티,"341,721,247,300"
66430,와이오엠,"55,812,190,720"
193250,와이제이엠게임즈,"134,953,199,240"
273060,와이즈버즈,"105,329,832,980"
19210,와이지-원,"279,750,443,850"
122870,와이지엔터테인먼트,"943,814,092,800"
332570,와이팜,"352,842,882,000"
79000,와토스코리아,"56,448,000,000"
70960,용평리조트,"289,762,664,660"
316140,우리금융지주,"8,269,964,970,350"
33660,우리금융캐피탈,"699,182,563,500"
32820,우리기술,"311,096,395,260"
41190,우리기술투자,"659,400,000,000"
115440,우리넷,"83,146,190,400"
118000,우리들휴브레인,"97,211,690,400"
46970,우리로,"53,792,275,450"
82850,우리바이오,"238,990,974,620"
215360,우리산업,"219,628,520,150"
72470,우리산업홀딩스,"110,113,198,030"
73560,우리손에프앤지,"181,748,812,875"
153490,우리이앤엘,"90,862,200,000"
37400,우리조명,"98,249,481,340"
10050,우리종금,"900,429,508,180"
101170,우림기계,"68,985,000,000"
6980,우성사료,"113,866,500,000"
66590,우수AMS,"221,188,401,000"
17370,우신시스템,"101,642,999,700"
103840,우양,"83,551,880,000"
46940,우원개발,"131,039,037,500"
215380,우정바이오,"89,245,793,880"
65680,우주일렉트로,"286,602,247,000"
105840,우진,"174,376,608,120"
18620,우진비앤지,"78,145,537,565"
10400,우진아이엔에스,"67,912,020,000"
49800,우진플라임,"82,300,000,000"
16880,웅진,"234,166,073,500"
95720,웅진씽크빅,"475,884,658,200"
5820,원림,"61,700,494,500"
307280,원바이오젠,"81,806,967,930"
53080,원방테크,"193,021,727,850"
32940,원익,"103,883,343,300"
240810,원익IPS,"2,434,561,489,600"
74600,원익QnC,"792,583,200,000"
104830,원익머트리얼즈,"445,062,400,000"
14190,원익큐브,"160,184,574,650"
131390,원익피앤이,"329,720,747,500"
30530,원익홀딩스,"522,128,751,560"
12620,원일특강,"65,120,000,000"
216280,원텍,"90,605,568,000"
122830,원포유,"10,349,627,260"
8370,원풍,"74,880,000,000"
8290,원풍물산,"75,283,306,150"
101160,월덱스,"409,472,626,400"
95270,웨이브일렉트로,"144,575,845,620"
10600,웰바이오텍,"171,497,644,110"
65950,웰크론,"142,003,449,060"
76080,웰크론한텍,"89,563,542,660"
196700,웹스,"115,031,275,520"
69080,웹젠,"1,092,871,859,800"
53580,웹케시,"479,305,716,750"
71460,위니아딤채,"190,986,336,450"
44340,위닉스,"406,620,418,750"
330350,위더스제약,"129,248,500,500"
348350,위드텍,"226,075,920,000"
112040,위메이드,"950,880,000,000"
101730,위메이드맥스,"95,563,591,750"
65370,위세아이텍,"94,363,791,900"
140660,위월드,"3,482,152,800"
38620,위즈코프,"250,834,056,300"
299900,위지윅스튜디오,"504,613,960,850"
36090,위지트,"124,068,154,375"
136540,윈스,"214,925,268,800"
320000,윈텍,"53,185,050,500"
97800,윈팩,"102,625,665,000"
192390,윈하이텍,"49,874,273,280"
313760,윌링스,"66,366,300,000"
8600,윌비스,"182,188,196,240"
900340,윙입푸드,"73,879,079,120"
33270,유나이티드제약,"901,587,621,000"
14830,유니드,"689,851,816,800"
36200,유니셈,"438,498,388,900"
18000,유니슨,"489,369,679,020"
910,유니온,"126,610,230,090"
47400,유니온머티리얼,"168,630,000,000"
203450,유니온커뮤니티,"75,596,886,050"
11330,유니켐,"117,838,238,245"
77500,유니퀘스트,"336,149,467,500"
11320,유니크,"156,884,043,400"
86390,유니테스트,"478,687,953,900"
241690,유니테크노,"160,990,123,800"
142210,유니트론텍,"85,388,936,010"
121060,유니포인트,"11,036,181,150"
48430,유라테크,"157,248,000,000"
206650,유바이오로직스,"1,448,721,069,600"
89850,유비벨록스,"116,697,430,800"
84440,유비온,"28,772,227,200"
32620,유비케어,"455,159,052,080"
264450,유비쿼스,"247,433,799,900"
78070,유비쿼스홀딩스,"382,346,042,600"
2920,유성기업,"102,492,625,000"
24800,유성티엔에스,"122,612,182,560"
700,유수홀딩스,"185,938,537,680"
54930,유신,"79,800,000,000"
69330,유아이디,"36,665,249,400"
49520,유아이엘,"93,348,450,760"
313750,유안타제4호스팩,"10,206,750,000"
336060,유안타제5호스팩,"12,779,150,000"
340360,유안타제6호스팩,"19,747,825,000"
367460,유안타제7호스팩,"11,660,000,000"
367480,유안타제8호스팩,"13,726,350,000"
3470,유안타증권,"962,055,496,320"
3475,유안타증권우,"61,978,617,600"
56090,유앤아이,"46,854,090,660"
11690,유양디앤유,"359,254,954,280"
263770,유에스티,"159,502,157,560"
337840,유엑스엔,"74,626,325,000"
72130,유엔젤,"65,581,406,380"
220,유유제약,"163,172,724,000"
225,유유제약1우,"32,643,792,000"
227,유유제약2우B,"9,278,460,000"
340930,유일에너테크,"208,094,364,600"
23410,유진기업,"451,495,439,920"
56080,유진로봇,"155,300,309,280"
321260,유진스팩4호,"8,061,900,000"
331380,유진스팩5호,"8,701,700,000"
373340,유진스팩6호,"8,410,700,000"
84370,유진테크,"1,038,096,702,600"
1200,유진투자증권,"442,679,530,260"
178780,유테크,"60,240,302,320"
221800,유투바이오,"27,177,293,000"
179900,유티아이,"258,499,975,250"
263050,유틸렉스,"496,824,489,000"
100,유한양행,"4,415,293,712,900"
105,유한양행우,"71,683,058,000"
3460,유화증권,"166,138,075,950"
3465,유화증권우,"50,069,957,625"
191410,육일씨엔에쓰,"44,567,984,720"
8730,율촌화학,"551,800,000,000"
72770,율호,"150,607,470,460"
8250,이건산업,"147,312,940,750"
39020,이건홀딩스,"130,087,923,840"
25820,이구산업,"145,807,120,000"
60230,이그잭스,"153,204,927,860"
67920,이글루시큐리티,"84,670,116,300"
44960,이글벳,"113,144,852,850"
303530,이노뎁,"112,939,693,750"
302430,이노메트리,"169,099,472,800"
279060,이노벡스,"19,310,417,700"
214320,이노션,"1,320,000,000,000"
73490,이노와이어리스,"355,068,568,800"
86250,이노와이즈,"43,288,294,470"
215790,이노인스트루먼트,"99,096,546,540"
344860,이노진,"8,072,400,000"
246960,이노테라피,"76,671,596,800"
88390,이녹스,"218,342,207,400"
272290,이녹스첨단소재,"640,316,799,500"
53350,이니텍,"180,295,244,760"
258610,이더블유케이,"105,519,287,250"
336040,이도바이오,"57,377,808,000"
215090,이디티,"90,203,785,925"
41520,이라이콤,"135,294,903,000"
264850,이랜시스,"99,912,546,700"
54210,이랜텍,"174,003,524,800"
164060,이루다,"101,986,533,000"
65440,이루온,"146,739,607,600"
88260,이리츠코크렙,"393,351,273,900"
139480,이마트,"4,460,131,040,000"
115610,이미지스,"24,157,753,200"
349720,이베스트스팩5호,"7,656,300,000"
323210,이베스트이안스팩1호,"6,800,000,000"
78020,이베스트투자증권,"459,939,065,100"
131400,이브이첨단소재,"138,629,638,650"
208850,이비테크,"16,977,905,000"
351330,이삭엔지니어링,"135,517,302,000"
80010,이상네트웍스,"75,365,400,000"
379390,이성씨엔아이,"27,022,284,600"
86890,이수앱지스,"544,195,755,200"
7660,이수페타시스,"171,263,851,700"
5950,이수화학,"335,651,930,900"
15020,이스타코,"284,963,140,000"
47560,이스트소프트,"138,989,085,900"
900110,이스트아시아홀딩스,"30,333,532,992"
270020,이십일스토어,"6,423,998,760"
67010,이씨에스,"83,107,440,000"
93230,이아이디,"473,285,635,704"
341310,이앤에치,"118,286,856,000"
52190,이에스에이,"26,981,756,100"
101360,이엔드디,"296,194,992,100"
102710,이엔에프테크놀로지,"508,646,961,600"
66980,이엔코퍼레이션,"203,843,945,650"
74610,이엔플러스,"221,902,775,550"
63760,이엘피,"65,462,412,600"
87730,이엠네트웍스,"26,570,510,400"
123570,이엠넷,"170,189,235,920"
83470,이엠앤아이,"35,542,856,275"
95190,이엠코리아,"222,698,823,510"
91120,이엠텍,"303,459,577,600"
232530,이엠티,"66,465,214,920"
102460,이연제약,"869,331,269,100"
39030,이오테크닉스,"1,466,026,450,000"
294090,이오플로우,"628,411,547,200"
88290,이원컴포텍,"207,801,279,900"
84680,이월드,"394,682,865,920"
181340,이즈미디어,"178,338,010,000"
353810,이지바이오,"229,768,358,400"
350520,이지스레지던스리츠,"104,648,000,000"
334890,이지스밸류리츠,"135,360,000,000"
99750,이지케어텍,"207,864,300,000"
35810,이지홀딩스,"338,758,394,000"
160600,이큐셀,"18,642,222,000"
92130,이크레더블,"259,539,580,000"
96040,이트론,"433,318,565,848"
134060,이퓨쳐,"55,561,762,500"
1840,이화공영,"182,014,934,400"
760,이화산업,"59,360,000,000"
24810,이화전기,"191,549,014,785"
14990,인디에프,"86,926,167,625"
41830,인바디,"413,250,216,400"
352940,인바이오,"127,695,827,500"
101140,인바이오젠,"172,215,065,980"
216400,인바이츠바이오코아,"103,717,186,750"
79950,인베니아,"66,468,000,000"
277410,인산가,"85,393,909,320"
60150,인선이엔티,"616,967,859,000"
33230,인성정보,"89,205,455,920"
6490,인스코비,"335,628,332,095"
37330,인지디스플레,"150,745,744,440"
23800,인지컨트롤스,"276,672,336,000"
34590,인천도시가스,"125,555,439,800"
211050,인카금융서비스,"51,680,885,000"
83640,인콘,"115,561,046,510"
216050,인크로스,"455,207,900,500"
49070,인탑스,"528,040,000,000"
119610,인터로조,"342,868,502,600"
17250,인터엠,"37,671,385,930"
129260,인터지스,"137,286,438,510"
240340,인터코스,"3,342,976,677"
35080,인터파크,"448,164,179,760"
51370,인터플렉스,"330,083,728,800"
64290,인텍플러스,"280,569,710,200"
189300,인텔리안테크,"467,290,688,400"
150840,인트로메딕,"92,787,661,755"
48530,인트론바이오,"826,796,907,300"
23810,인팩,"183,500,000,000"
175140,인포마크,"40,594,304,000"
115310,인포바인,"73,276,664,850"
39290,인포뱅크,"129,540,272,200"
71200,인피니트헬스케어,"202,978,530,560"
16670,인피니티엔티,"84,222,290,362"
101930,인화정공,"118,512,653,500"
249420,일동제약,"387,993,545,500"
230,일동홀딩스,"169,643,880,000"
13360,일성건설,"151,539,788,400"
3120,일성신약,"228,228,000,000"
333430,일승,"110,309,021,730"
68330,일신바이오,"290,057,878,400"
3200,일신방직,"255,600,000,000"
7110,일신석재,"190,155,977,550"
58450,일야,"21,741,900,000"
7570,일양약품,"723,346,665,600"
7575,일양약품우,"17,246,850,000"
8500,일정실업,"24,360,000,000"
19540,일지테크,"68,918,850,000"
81000,일진다이아,"610,017,776,250"
20760,일진디스플,"155,968,994,150"
20150,일진머티리얼즈,"3,366,090,955,000"
103590,일진전기,"205,796,164,500"
94820,일진파워,"171,897,282,600"
15860,일진홀딩스,"292,630,574,190"
226320,잇츠한불,"606,345,559,750"
950140,잉글우드랩,"167,684,789,040"
49550,잉크테크,"167,757,728,050"
254120,자비스,"56,342,831,180"
221610,자안바이오,"74,693,995,000"
219550,자안코스메틱,"54,682,084,100"
43910,자연과환경,"182,986,672,575"
234920,자이글,"71,037,277,500"
289220,자이언트스텝,"527,173,381,000"
317400,자이에스앤디,"416,912,090,000"
33240,자화전자,"400,065,000,000"
174880,장원테크,"65,597,192,595"
49630,재영솔루텍,"75,394,410,050"
950,전방,"67,116,000,000"
110020,전진바이오팜,"52,746,948,090"
208140,정다운,"138,251,752,000"
22220,정산애강,"128,709,528,815"
40420,정상제이엘에스,"116,954,537,920"
45510,정원엔시스,"107,579,035,280"
65620,제낙스,"78,982,709,300"
217190,제너셈,"78,308,723,820"
95700,제넥신,"2,246,939,820,000"
72520,제넨바이오,"342,399,521,100"
122310,제노레이,"155,726,130,800"
361390,제노코,"113,193,189,000"
66830,제노텍,"17,001,540,000"
187420,제노포커스,"226,232,021,000"
225220,제놀루션,"159,293,547,000"
123330,제닉,"56,700,000,000"
159580,제로투세븐,"287,468,326,600"
147830,제룡산업,"92,900,000,000"
33100,제룡전기,"113,882,479,810"
79370,제우스,"246,620,000,000"
54950,제이브이엠,"220,640,529,000"
90470,제이스텍,"116,052,573,600"
287410,제이시스메디칼,"433,695,658,080"
137950,제이씨케미칼,"249,399,516,800"
33320,제이씨현시스템,"155,400,332,160"
348950,제이알글로벌리츠,"854,496,000,000"
204270,제이앤티씨,"584,269,506,600"
194370,제이에스코퍼레이션,"272,046,260,400"
26040,제이에스티나,"54,132,431,200"
126880,제이엔케이히터,"161,970,222,940"
322510,제이엘케이,"112,494,538,380"
33050,제이엠아이,"61,412,059,670"
94970,제이엠티,"71,012,537,600"
58420,제이웨이,"7,799,412,240"
25620,제이준코스메틱,"68,918,524,800"
36420,제이콘텐트리,"792,218,182,850"
89790,제이티,"80,254,691,140"
30000,제일기획,"2,893,286,808,750"
52670,제일바이오,"98,310,591,000"
271980,제일약품,"642,602,906,400"
1560,제일연마,"86,500,000,000"
199820,제일전기공업,"244,420,000,000"
23440,제일제강,"120,404,531,350"
38010,제일테크노스,"68,310,000,000"
2620,제일파마홀딩스,"406,521,884,750"
276730,제주맥주,"234,902,758,550"
80220,제주반도체,"211,581,644,160"
6220,제주은행,"236,467,776,640"
89590,제주항공,"975,965,240,250"
216080,제테마,"646,975,455,300"
229000,젠큐릭스,"150,747,014,000"
82270,젬백스,"847,698,656,700"
64800,젬백스링크,"163,283,158,575"
41590,젬백스지오,"79,964,678,490"
44060,조광ILI,"127,144,155,600"
4910,조광페인트,"108,544,000,000"
4700,조광피혁,"369,692,072,800"
1550,조비,"126,950,243,550"
480,조선내화,"363,600,000,000"
120030,조선선재,"162,236,979,000"
34940,조아제약,"138,944,524,095"
67000,조이시티,"515,575,490,800"
18470,조일알미늄,"101,109,508,815"
2600,조흥,"120,000,000,000"
185750,종근당,"1,565,375,563,000"
63160,종근당바이오,"322,574,565,600"
1630,종근당홀딩스,"538,560,057,500"
33340,좋은사람들,"52,653,176,320"
36930,주성엔지니어링,"747,862,786,000"
44380,주연테크,"67,718,990,360"
239340,줌인터넷,"203,696,236,700"
72020,중앙백신,"192,228,000,000"
440,중앙에너비스,"130,458,373,500"
