종목코드,종목명,시가총액
78650,지나인제약,"127,417,111,710"
228760,지노믹트리,"279,807,010,000"
314130,지놈앤컴퍼니,"530,502,494,250"
13890,지누스,"1,627,446,350,000"
43610,지니뮤직,"403,902,294,100"
263860,지니언스,"72,723,420,000"
303030,지니틱스,"130,439,435,385"
36180,지더블유바이텍,"96,591,400,125"
208350,지란지교시큐리티,"60,970,010,940"
114570,지스마트글로벌,"7,030,424,280"
299480,지앤이헬스케어,"20,924,900,555"
51160,지어소프트,"349,789,320,000"
53050,지에스이,"64,173,457,580"
119850,지엔씨에너지,"90,962,466,770"
270520,지엔원에너지,"158,853,341,720"
65060,지엔코,"90,951,464,832"
204840,지엘팜텍,"71,498,530,880"
13870,지엠비코리아,"138,083,307,200"
71320,지역난방공사,"506,570,050,000"
135160,지오씨,"23,126,844,195"
111820,지유온,"72,576,466,950"
10580,지코,"19,761,980,616"
35000,지투알,"114,977,818,460"
115450,지트리비앤티,"314,221,020,400"
219750,지티지웰니스,"72,095,786,235"
88790,진도,"64,728,268,800"
18120,진로발효,"218,165,904,000"
109820,진매트릭스,"262,058,274,000"
86060,진바이오텍,"61,135,167,700"
36890,진성티이씨,"296,765,937,600"
363250,진시스템,"103,868,970,000"
3780,진양산업,"76,960,000,000"
7370,진양제약,"81,240,000,000"
10640,진양폴리,"41,300,000,000"
100250,진양홀딩스,"180,262,316,700"
51630,진양화학,"52,140,000,000"
272450,진에어,"949,500,000,000"
11000,진원생명과학,"2,137,440,078,400"
250030,진코스텍,"22,786,165,600"
2780,진흥기업,"394,228,428,950"
2787,진흥기업2우B,"5,218,101,600"
2785,진흥기업우B,"6,480,568,080"
233990,질경이,"12,513,819,136"
85660,차바이오텍,"1,536,849,765,000"
9310,참엔지니어링,"91,899,773,420"
94850,참좋은여행,"207,200,000,000"
4650,창해에탄올,"131,429,655,500"
311690,천랩,"136,062,710,400"
278280,천보,"1,830,000,000,000"
650,천일고속,"109,335,330,000"
140290,청광건설,"7,209,133,300"
96240,청담러닝,"256,725,923,100"
66360,체리부로,"71,213,915,570"
33250,체시스,"55,360,000,000"
47820,초록뱀미디어,"390,674,465,300"
52300,초록뱀컴퍼니,"111,087,672,595"
94360,칩스앤미디어,"147,014,803,750"
16920,카스,"165,218,416,200"
284620,카이노스메드,"402,027,526,560"
35720,카카오,"72,360,522,355,000"
293490,카카오게임즈,"4,313,034,844,000"
42000,카페24,"565,983,726,650"
6380,카프로,"199,000,000,000"
317530,캐리소프트,"195,275,546,800"
71850,캐스텍코리아,"85,165,626,320"
180400,캔서롭,"178,624,199,880"
50110,캠시스,"165,759,474,500"
109070,컨버즈,"58,401,720,200"
900310,컬러레이,"114,210,000,000"
78340,컴투스,"1,591,576,154,000"
307930,컴퍼니케이,"156,100,000,000"
263700,케어랩스,"176,669,328,000"
327970,케어룸의료산업,"9,050,000,000"
214370,케어젠,"739,118,400,000"
221980,케이디켐,"72,424,660,000"
43290,케이맥,"140,730,552,005"
317030,케이비17호스팩,"11,577,320,000"
1620,케이비아이동국실업,"128,210,426,190"
323940,케이비제18호스팩,"16,465,310,000"
330990,케이비제19호스팩,"9,096,615,000"
342550,케이비제20호스팩,"13,814,625,000"
192250,케이사인,"216,960,758,990"
29460,케이씨,"365,959,188,000"
344820,케이씨씨글라스,"1,001,351,102,400"
115500,케이씨에스,"108,480,000,000"
281820,케이씨텍,"612,286,668,600"
89150,케이씨티,"158,809,000,000"
25880,케이씨피드,"65,442,584,070"
93320,케이아이엔엑스,"332,816,000,000"
73010,케이에스피,"82,518,345,960"
105330,케이엔더블유,"110,796,037,660"
272110,케이엔제이,"130,677,471,600"
39420,케이엘넷,"108,454,737,700"
83550,케이엠,"111,853,185,600"
32500,케이엠더블유,"2,154,309,770,300"
225430,케이엠제약,"81,709,056,500"
145270,케이탑리츠,"89,212,565,110"
64820,케이프,"162,543,089,280"
347140,케이프이에스제4호,"6,529,530,000"
256940,케이피에스,"315,026,852,800"
24880,케이피에프,"89,831,527,500"
42040,케이피엠테크,"417,927,856,060"
54410,케이피티유,"50,600,000,000"
274090,켄코아에어로스페이스,"205,632,335,600"
217600,켐온,"281,309,202,700"
89010,켐트로닉스,"372,939,740,700"
220260,켐트로스,"165,458,252,610"
52400,코나아이,"686,157,103,800"
33110,코너스톤네트웍스,"26,473,567,764"
46070,코다코,"57,033,813,760"
47770,코데즈컴바인,"108,608,267,740"
78940,코드네이처,"67,220,044,500"
80530,코디,"56,071,847,625"
224060,코디엠,"97,133,262,606"
357120,코람코에너지리츠,"421,897,200,000"
104540,코렌텍,"197,995,294,000"
27050,코리아나,"198,000,000,000"
290510,코리아센터,"648,467,420,870"
7815,코리아써우,"23,450,697,900"
7810,코리아써키트,"325,966,363,800"
00781K,코리아써키트2우B,"7,539,184,380"
190650,코리아에셋투자증권,"81,447,000,000"
101670,코리아에스이,"41,863,500,000"
123410,코리아에프티,"119,994,985,840"
3690,코리안리,"1,185,635,792,600"
36690,코맥스,"155,166,409,650"
49430,코메론,"145,672,800,000"
183300,코미코,"702,433,334,700"
41960,코미팜,"702,835,342,200"
89890,코세스,"191,556,311,100"
9730,코센,"26,398,999,325"
189350,코셋,"12,960,000,000"
82660,코스나인,"51,401,042,330"
192820,코스맥스,"1,316,485,679,000"
44820,코스맥스비티아이,"190,637,831,850"
222040,코스맥스엔비티,"245,473,200,000"
241710,코스메카코리아,"191,172,000,000"
5070,코스모신소재,"813,009,527,000"
5420,코스모화학,"313,862,809,850"
69110,코스온,"62,963,935,800"
71950,코아스,"45,897,206,850"
166480,코아스템,"298,631,360,000"
45970,코아시아,"273,674,710,400"
196450,코아시아옵틱스,"96,896,671,100"
29960,코엔텍,"492,000,000,000"
2020,코오롱,"434,349,054,400"
3070,코오롱글로벌,"617,655,731,000"
3075,코오롱글로벌우,"9,884,574,800"
144620,코오롱머티리얼,"205,632,611,825"
102940,코오롱생명과학,"364,624,774,200"
2025,코오롱우,"24,218,775,000"
120110,코오롱인더,"2,179,890,272,000"
120115,코오롱인더우,"101,857,248,000"
950160,코오롱티슈진,"489,551,575,500"
138490,코오롱플라스틱,"307,420,000,000"
21240,코웨이,"5,808,030,015,300"
33290,코웰패션,"560,206,481,220"
56360,코위버,"91,110,240,000"
282880,코윈테크,"217,926,104,000"
121850,코이즈,"50,295,144,130"
15710,코콤,"159,176,940,000"
52330,코텍,"172,877,527,200"
322780,코퍼스코리아,"102,976,341,120"
126600,코프라,"140,630,122,440"
200130,콜마비앤에이치,"1,480,132,255,800"
31820,콤텍시스템,"89,903,192,450"
294570,쿠콘,"526,014,475,600"
192400,쿠쿠홀딩스,"874,829,751,000"
284740,쿠쿠홈시스,"1,015,289,182,500"
317690,퀀타매트릭스,"232,014,494,400"
60280,큐렉소,"322,336,699,880"
15590,큐로,"143,582,427,198"
40350,큐로컴,"175,732,993,440"
51780,큐로홀딩스,"78,993,520,725"
115180,큐리언트,"269,168,898,600"
43090,큐브앤컴퍼니,"66,810,141,650"
182360,큐브엔터,"159,649,625,750"
66310,큐에스아이,"135,349,060,500"
136660,큐엠씨,"33,997,680,000"
16600,큐캐피탈,"108,452,162,445"
264900,크라운제과,"165,941,012,500"
26490K,크라운제과우,"15,161,776,000"
5740,크라운해태홀딩스,"170,002,123,150"
5745,크라운해태홀딩스우,"11,113,431,000"
215570,크로넥스,"26,041,875,000"
43590,크로바하이텍,"73,965,137,855"
114120,크루셜텍,"28,926,614,700"
110790,크리스에프앤씨,"412,384,896,000"
900250,크리스탈신소재,"109,132,001,720"
83790,크리스탈지노믹스,"544,277,379,960"
45520,크린앤사이언스,"150,150,000,000"
36170,클라우드에어,"138,679,925,175"
214150,클래시스,"1,171,375,238,400"
352770,클리노믹스,"203,055,900,250"
237880,클리오,"443,521,806,000"
139670,키네마스터,"247,220,102,750"
20120,키다리스튜디오,"493,813,296,800"
311270,키움제5호스팩,"7,380,000,000"
39490,키움증권,"3,431,022,179,000"
54780,키이스트,"263,410,191,000"
219130,타이거일렉,"92,504,348,500"
318660,타임기술,"4,795,948,260"
180060,탑선,"96,125,325,800"
65130,탑엔지니어링,"148,579,190,100"
14580,태경비케이,"140,673,810,000"
15890,태경산업,"194,955,762,500"
6890,태경케미컬,"202,420,000,000"
23160,태광,"294,150,000,000"
3240,태광산업,"1,298,224,400,000"
11280,태림포장,"346,241,046,600"
53620,태양,"92,880,000,000"
4100,태양금속,"65,876,500,000"
4105,태양금속우,"12,012,000,000"
116100,태양기계,"4,605,109,668"
9410,태영건설,"486,238,725,000"
9415,태영건설우,"22,201,521,100"
44490,태웅,"250,092,262,500"
124560,태웅로직스,"186,967,099,440"
1420,태원물산,"46,588,000,000"
7980,태평양물산,"135,541,087,405"
191420,테고사이언스,"220,560,284,800"
73640,테라사이언스,"149,242,983,920"
182690,테라셈,"30,474,933,120"
66700,테라젠이텍스,"276,596,986,200"
95610,테스,"622,699,119,000"
131970,테스나,"679,678,520,850"
55490,테이팩스,"254,281,335,000"
308700,테크엔,"5,060,000,000"
89030,테크윙,"514,761,170,400"
258050,테크트랜스,"10,397,559,635"
54450,텔레칩스,"253,911,126,800"
91440,텔레필드,"38,997,468,750"
78000,텔코웨어,"125,164,907,400"
200230,텔콘RF제약,"400,791,274,960"
214420,토니모리,"165,210,068,640"
215480,토박스코리아,"97,591,821,670"
51360,토비스,"141,760,651,840"
45340,토탈소프트,"139,923,954,000"
108230,톱텍,"482,895,211,500"
79970,투비소프트,"98,350,843,900"
199800,툴젠,"874,668,375,000"
105550,트루윈,"139,777,150,240"
26150,특수건설,"217,197,591,400"
322180,티라유텍,"83,284,062,500"
117730,티로보틱스,"120,418,705,360"
33830,티비씨,"157,000,000,000"
57680,티사이언티픽,"148,768,346,805"
64760,티씨케이,"2,353,680,000,000"
246710,티앤알바이오팹,"368,954,511,250"
340570,티앤엘,"358,038,400,000"
277880,티에스아이,"182,747,507,800"
131290,티에스이,"648,199,739,400"
19180,티에이치엔,"70,740,000,000"
356860,티엘비,"190,753,022,000"
62860,티엘아이,"95,567,929,600"
363280,티와이홀딩스,"1,173,011,158,000"
36328K,티와이홀딩스우,"34,396,261,200"
321550,티움바이오,"501,451,542,300"
91810,티웨이항공,"445,182,675,765"
4870,티웨이홀딩스,"114,632,886,440"
104480,티케이케미칼,"699,894,841,800"
309900,티티씨디펜스,"19,500,000,000"
81150,티플랙스,"110,178,545,080"
130740,티피씨글로벌,"63,149,402,400"
217880,틸론,"51,111,723,300"
84730,팅크웨어,"173,066,321,200"
46210,파나진,"189,284,927,400"
34230,파라다이스,"1,646,062,363,200"
33540,파라텍,"138,417,073,500"
43200,파루,"49,645,372,160"
214450,파마리서치,"910,073,700,000"
217950,파마리서치바이오,"136,464,476,700"
208340,파멥신,"168,067,742,200"
5690,파미셀,"1,088,254,942,500"
177830,파버나인,"90,587,731,520"
37070,파세코,"268,800,000,000"
150900,파수,"84,875,037,730"
37030,파워넷,"94,383,969,680"
47310,파워로직스,"331,474,056,660"
266870,파워풀엑스,"8,715,804,800"
170790,파이오링크,"105,587,482,000"
49120,파인디앤씨,"82,902,023,880"
38950,파인디지털,"83,932,488,300"
106240,파인테크닉스,"380,796,558,550"
131760,파인텍,"65,677,993,290"
65690,파커스,"54,038,779,830"
140860,파크시스템스,"873,277,143,000"
91700,파트론,"563,226,664,000"
38160,팍스넷,"10,551,204,112"
202960,판도라티비,"11,284,056,154"
32800,판타지오,"84,085,125,800"
318010,팜스빌,"84,050,982,800"
36580,팜스코,"263,339,351,310"
27710,팜스토리,"237,874,441,000"
4720,팜젠사이언스,"172,141,316,100"
225590,패션플랫폼,"47,146,982,010"
54300,팬스타엔터프라이즈,"53,355,246,752"
68050,팬엔터테인먼트,"177,929,322,460"
28670,팬오션,"4,565,223,632,480"
222110,팬젠,"104,454,698,700"
10820,퍼스텍,"134,572,088,000"
16800,퍼시스,"460,000,000,000"
263750,펄어비스,"5,012,967,550,000"
251970,펌텍코리아,"293,260,000,000"
1020,페이퍼코리아,"91,573,657,525"
327610,펨토바이오메드,"166,065,025,500"
87010,펩트론,"260,929,690,450"
90080,평화산업,"98,000,532,315"
10770,평화홀딩스,"75,613,659,220"
119500,포메탈,"61,724,078,720"
22100,포스코 ICT,"1,301,417,280,240"
58430,포스코강판,"469,200,000,000"
9520,포스코엠텍,"379,365,024,330"
47050,포스코인터내셔널,"2,874,640,971,700"
3670,포스코케미칼,"11,154,703,680,000"
189690,포시에스,"77,897,561,730"
318020,포인트모바일,"367,839,001,600"
256630,포인트엔지니어링,"227,704,143,320"
141020,포티스,"18,839,533,608"
354230,폭스소프트,"18,000,000,000"
41020,폴라리스오피스,"78,485,320,200"
114630,폴라리스우노,"78,728,997,000"
123010,폴라리스웍스,"105,917,572,830"
7630,폴루스바이오팜,"55,134,426,375"
290720,푸드나무,"181,040,504,400"
5670,푸드웰,"88,000,000,000"
94940,푸른기술,"112,042,572,400"
7330,푸른저축은행,"256,407,600,000"
17810,풀무원,"773,846,941,700"
93380,풍강,"53,348,290,200"
23900,풍국주정,"248,220,000,000"
103140,풍산,"1,069,126,205,700"
5810,풍산홀딩스,"294,589,642,400"
214270,퓨쳐스트림네트웍스,"153,378,188,220"
220100,퓨쳐켐,"204,689,565,000"
35200,프럼파스트,"94,094,805,300"
334970,프레스티지바이오로직스,"769,464,140,700"
950210,프레스티지바이오파마,"1,983,173,115,000"
203690,프로스테믹스,"177,765,742,980"
303360,프로테옴텍,"90,419,624,350"
53610,프로텍,"295,350,000,000"
335810,프리시젼바이오,"185,523,459,000"
53160,프리엠스,"146,400,000,000"
75130,플랜티넷,"121,856,000,000"
222670,플럼라인생명과학,"21,339,331,500"
237820,플레이디,"129,554,114,000"
23770,플레이위드,"98,785,054,150"
300080,플리토,"113,573,879,800"
150440,피노텍,"38,165,993,880"
32580,피델릭스,"54,999,226,240"
51380,피씨디렉트,"91,639,005,200"
241820,피씨엘,"619,488,975,800"
237750,피앤씨테크,"53,661,916,000"
24850,피에스엠씨,"109,751,658,330"
319660,피에스케이,"652,613,884,000"
31980,피에스케이홀딩스,"285,701,733,750"
2230,피에스텍,"113,491,532,110"
57880,피에이치씨,"199,888,327,680"
43370,피에이치에이,"259,350,000,000"
242350,피엔아이컴퍼니,"3,018,803,680"
239890,피엔에이치테크,"187,414,664,000"
347740,피엔케이피부임상연구센타,"176,687,266,200"
137400,피엔티,"552,611,111,400"
128660,피제이메탈,"100,825,694,985"
6140,피제이전자,"219,000,000,000"
304840,피플바이오,"300,239,898,000"
62970,피피아이,"76,513,280,700"
87600,픽셀플러스,"61,984,175,220"
161580,필옵틱스,"234,723,731,750"
347770,핌스,"145,652,697,400"
163730,핑거,"183,856,378,600"
332710,하나금융14호스팩,"9,393,300,000"
341160,하나금융15호스팩,"10,079,400,000"
343510,하나금융16호스팩,"8,621,500,000"
363260,하나금융17호스팩,"14,539,350,000"
86790,하나금융지주,"13,826,146,955,100"
299030,하나기술,"462,260,759,500"
67310,하나마이크론,"507,764,576,100"
372290,하나머스트7호스팩,"13,686,720,000"
307160,하나머스트제6호스팩,"9,340,650,000"
166090,하나머티리얼즈,"911,557,138,800"
293480,하나제약,"396,336,695,800"
39130,하나투어,"1,103,983,452,000"
136480,하림,"358,988,792,760"
3380,하림지주,"969,589,110,000"
172580,하이골드12호,"33,263,475,000"
153360,하이골드3호,"31,653,588,400"
149980,하이로닉,"92,777,967,100"
13030,하이록코리아,"244,357,514,400"
352820,하이브,"11,387,263,972,500"
126700,하이비젼시스템,"264,475,382,400"
106080,하이소닉,"67,129,875,590"
71090,하이스틸,"75,397,888,800"
340120,하이제5호스팩,"10,617,300,000"
377400,하이제6호스팩,"14,762,475,000"
221840,하이즈항공,"118,210,395,560"
106190,하이텍팜,"111,293,877,400"
19490,하이트론,"63,555,395,200"
80,하이트진로,"2,644,037,134,700"
87,하이트진로2우B,"25,993,174,000"
140,하이트진로홀딩스,"395,675,343,250"
145,하이트진로홀딩스우,"9,110,173,500"
66130,하츠,"156,800,000,000"
368770,한국9호스팩,"10,341,500,000"
152550,한국ANKOR유전,"112,032,000,000"
4590,한국가구,"126,000,000,000"
36460,한국가스공사,"3,406,349,700,000"
39340,한국경제TV,"192,280,000,000"
5430,한국공항,"147,552,143,000"
71050,한국금융지주,"5,739,777,176,000"
71055,한국금융지주우,"500,880,460,500"
34950,한국기업평가,"399,565,232,000"
10040,한국내화,"196,095,221,050"
25540,한국단자,"1,051,915,000,000"
222980,한국맥널티,"105,347,950,000"
331660,한국미라클피플사,"20,185,000,000"
318000,한국바이오젠,"71,956,060,000"
256840,한국비엔씨,"410,191,822,560"
4090,한국석유,"203,740,626,000"
25550,한국선재,"166,996,549,740"
2200,한국수출포장,"114,400,000,000"
2960,한국쉘석유,"373,100,000,000"
17890,한국알콜,"321,925,824,000"
240,한국앤컴퍼니,"1,931,932,134,000"
80720,한국유니온제약,"118,951,106,400"
123890,한국자산신탁,"594,473,320,840"
15760,한국전력,"15,952,807,313,450"
63570,한국전자금융,"251,668,755,360"
41460,한국전자인증,"212,017,380,120"
6200,한국전자홀딩스,"70,204,704,000"
101680,한국정밀기계,"12,101,760,000"
39740,한국정보공학,"44,020,999,530"
53300,한국정보인증,"254,929,700,000"
25770,한국정보통신,"364,332,756,830"
310870,한국제8호스팩,"7,558,200,000"
9540,한국조선해양,"9,483,597,544,000"
23350,한국종합기술,"133,590,000,000"
25890,한국주강,"30,534,999,300"
970,한국주철관,"227,776,995,000"
104700,한국철강,"472,012,500,000"
17960,한국카본,"523,133,008,300"
23760,한국캐피탈,"318,765,671,760"
54040,한국컴퓨터,"94,338,472,300"
50540,한국코퍼레이션,"14,321,537,226"
161890,한국콜마,"1,327,108,440,000"
24720,한국콜마홀딩스,"564,732,257,600"
21650,한국큐빅,"101,700,501,860"
161390,한국타이어앤테크놀로지,"6,404,341,067,300"
53590,한국테크놀로지,"187,176,311,220"
34830,한국토지신탁,"595,874,582,800"
7280,한국특강,"202,587,621,180"
32300,한국파마,"570,420,462,300"
168490,한국패러랠,"162,440,600,000"
37230,한국팩키지,"151,500,000,000"
10100,한국프랜지,"112,971,058,200"
47810,한국항공우주,"3,206,931,020,300"
123690,한국화장품,"190,405,800,000"
3350,한국화장품제조,"164,738,200,000"
30520,한글과컴퓨터,"601,655,977,650"
52600,한네트,"114,827,541,000"
11500,한농화성,"222,827,848,500"
2390,한독,"386,067,100,650"
256150,한독크린텍,"131,770,100,000"
14790,한라,"218,865,923,460"
92460,한라IMS,"106,174,601,120"
60980,한라홀딩스,"514,178,637,000"
53690,한미글로벌,"133,134,232,500"
42700,한미반도체,"1,674,216,836,450"
8930,한미사이언스,"5,148,802,741,500"
128940,한미약품,"4,040,185,329,000"
47080,한빛소프트,"174,697,843,800"
9240,한샘,"2,412,227,620,000"
20000,한섬,"1,057,858,500,000"
3680,한성기업,"53,712,304,750"
105630,한세실업,"978,000,000,000"
69640,한세엠케이,"114,247,499,700"
16450,한세예스24홀딩스,"395,600,000,000"
10420,한솔PNS,"55,536,062,520"
9180,한솔로지스틱스,"123,098,864,000"
70590,한솔인티큐브,"50,313,263,625"
213500,한솔제지,"389,139,417,600"
14680,한솔케미칼,"2,782,790,372,500"
4710,한솔테크닉스,"293,484,284,920"
4150,한솔홀딩스,"200,590,955,175"
25750,한솔홈데코,"171,603,767,370"
226440,한송네오텍,"101,692,470,600"
42520,한스바이오메드,"164,173,441,250"
4960,한신공영,"300,838,252,000"
11700,한신기계,"94,093,837,900"
78350,한양디지텍,"115,857,303,200"
45100,한양이엔지,"322,200,000,000"
1750,한양증권,"214,475,797,900"
1755,한양증권우,"12,416,250,000"
18880,한온시스템,"8,834,390,000,000"
9420,한올바이오파마,"1,133,621,844,600"
14130,한익스프레스,"81,600,000,000"
46110,한일네트웍스,"85,711,807,590"
24740,한일단조,"99,538,122,240"
5860,한일사료,"93,386,733,450"
300720,한일시멘트,"1,104,721,563,000"
123840,한일진공,"92,401,052,860"
2220,한일철강,"85,565,359,300"
6390,한일현대시멘트,"678,987,237,000"
3300,한일홀딩스,"394,776,186,000"
7770,한일화학,"59,319,000,000"
51600,한전KPS,"1,928,250,000,000"
52690,한전기술,"1,930,110,000,000"
130660,한전산업,"410,760,000,000"
107640,한중엔시에스,"28,462,500,000"
2320,한진,"639,758,478,400"
97230,한진중공업,"711,162,359,740"
3480,한진중공업홀딩스,"167,729,332,160"
180640,한진칼,"4,395,930,660,000"
18064K,한진칼우,"24,583,882,800"
5110,한창,"98,181,695,430"
79170,한창산업,"64,220,000,000"
9460,한창제지,"159,908,862,480"
86960,한컴MDS,"142,582,019,200"
54920,한컴위드,"321,674,723,400"
2680,한탑,"50,885,978,400"
66110,한프,"86,834,027,360"
880,한화,"2,379,939,836,250"
00088K,한화3우B,"347,192,400,000"
88350,한화생명,"3,261,330,150,000"
370,한화손해보험,"569,102,210,625"
9830,한화솔루션,"8,521,457,041,350"
9835,한화솔루션우,"62,030,282,400"
272210,한화시스템,"3,221,075,582,450"
317320,한화에스비아이스팩,"18,333,800,000"
12450,한화에어로스페이스,"2,379,610,000,000"
885,한화우,"22,191,312,200"
3530,한화투자증권,"1,025,538,364,500"
3535,한화투자증권우,"76,560,000,000"
340440,한화플러스제1호스팩,"10,102,950,000"
195870,해성디에스,"701,250,000,000"
34810,해성산업,"467,824,289,500"
76610,해성옵틱스,"41,286,791,008"
59270,해성티피씨,"86,581,000,000"
101530,해태제과식품,"290,585,883,560"
220180,핸디소프트,"85,395,200,000"
143210,핸즈코퍼레이션,"142,767,140,040"
900270,헝셩그룹,"52,000,000,000"
84990,헬릭스미스,"1,086,223,133,800"
720,현대건설,"6,492,041,099,500"
267270,현대건설기계,"1,089,453,852,900"
725,현대건설우,"22,143,744,000"
170030,현대공업,"142,355,200,000"
5440,현대그린푸드,"1,050,323,181,500"
86280,현대글로비스,"7,837,500,000,000"
64350,현대로템,"2,646,700,605,250"
79430,현대리바트,"403,518,291,300"
12330,현대모비스,"27,679,583,448,000"
319400,현대무벡스,"524,887,191,840"
10620,현대미포조선,"3,490,943,822,600"
48410,현대바이오,"1,324,983,791,250"
52260,현대바이오랜드,"339,750,000,000"
69960,현대백화점,"2,045,373,343,400"
4560,현대비앤지스틸,"318,162,912,100"
4565,현대비앤지스틸우,"10,457,910,400"
16790,현대사료,"108,556,077,900"
4310,현대약품,"230,720,000,000"
322000,현대에너지솔루션,"356,160,000,000"
41440,현대에버다임,"130,965,550,640"
39010,현대에이치티,"86,681,250,000"
17800,현대엘리베이,"2,167,286,642,100"
307950,현대오토에버,"3,715,949,561,000"
11210,현대위아,"2,760,300,924,500"
90850,현대이지웰,"280,207,059,800"
267260,현대일렉트릭,"742,570,981,000"
4020,현대제철,"7,166,038,654,500"
267250,현대중공업지주,"5,592,710,418,000"
5380,현대차,"51,173,530,786,500"
5387,현대차2우B,"4,195,826,865,000"
5389,현대차3우B,"265,946,482,500"
5385,현대차우,"2,813,197,117,500"
1500,현대차증권,"428,155,625,700"
11760,현대코퍼레이션,"267,886,561,500"
227840,현대코퍼레이션홀딩스,"133,327,247,400"
126560,현대퓨처넷,"515,281,660,740"
1450,현대해상,"2,279,700,000,000"
57050,현대홈쇼핑,"1,084,800,000,000"
92300,현우산업,"106,467,160,640"
53660,현진소재,"21,280,401,200"
11080,형지I&C,"71,678,429,120"
93240,형지엘리트,"174,155,320,820"
3010,혜인,"91,913,160,810"
111110,호전실업,"116,400,000,000"
8770,호텔신라,"3,807,067,737,000"
8775,호텔신라우,"68,270,613,200"
60560,홈센타홀딩스,"167,885,425,375"
64240,홈캐스트,"118,313,752,700"
39610,화성밸브,"85,781,696,000"
2460,화성산업,"174,933,740,000"
378850,화승알앤에이,"119,469,888,670"
241590,화승엔터프라이즈,"1,068,776,176,150"
6060,화승인더,"436,474,800,000"
13520,화승코퍼레이션,"176,180,407,040"
10690,화신,"350,950,120,500"
126640,화신정공,"93,117,150,720"
133820,화인베스틸,"86,138,250,000"
61250,화일약품,"262,206,044,235"
10660,화천기계,"62,810,000,000"
850,화천기공,"87,120,000,000"
16580,환인제약,"422,221,589,000"
32560,황금에스티,"149,600,000,000"
4800,효성,"2,170,315,575,000"
94280,효성ITX,"257,747,860,000"
97870,효성오앤비,"95,088,000,000"
298040,효성중공업,"680,692,004,000"
298050,효성첨단소재,"1,973,417,094,000"
298020,효성티앤씨,"3,894,913,800,000"
298000,효성화학,"1,116,544,100,000"
93370,후성,"1,004,783,986,150"
50090,휘닉스소재,"103,672,014,020"
81660,휠라홀딩스,"3,535,779,320,400"
290270,휴네시온,"64,659,632,560"
5870,휴니드,"117,162,924,500"
284420,휴럼,"63,847,560,000"
90710,휴림로봇,"121,934,134,275"
205470,휴마시스,"646,830,103,500"
115160,휴맥스,"196,286,063,050"
28080,휴맥스홀딩스,"80,370,263,340"
32860,휴먼엔,"122,684,750,280"
200670,휴메딕스,"354,475,946,700"
212310,휴벡셀,"13,669,183,400"
79980,휴비스,"391,575,000,000"
65510,휴비츠,"119,422,853,550"
5010,휴스틸,"108,711,863,000"
243070,휴온스,"675,471,536,200"
84110,휴온스글로벌,"807,232,391,900"
263920,휴온스블러썸,"223,400,585,370"
145020,휴젤,"2,991,515,018,000"
69260,휴켐스,"952,471,100,400"
24060,흥구석유,"131,400,000,000"
10240,흥국,"162,043,452,400"
189980,흥국에프엔비,"150,861,409,110"
540,흥국화재,"305,152,563,750"
547,흥국화재2우B,"4,869,120,000"
545,흥국화재우,"8,678,400,000"
3280,흥아해운,"30,117,000,222"
37440,희림,"113,746,620,750"
238490,힘스,"132,918,773,000"
